invoice_id,subscription_id,customer_id,invoice_date,billing_period_start,billing_period_end,list_price,discount_pct,amount_billed,status,is_renewal
INV-005797,SUB-00442,CUST-0413,2023-11-28,2023-11-28,2023-12-27,399,0,399.0,paid,True
INV-005798,SUB-00442,CUST-0413,2023-12-28,2023-12-28,2024-01-26,399,0,399.0,paid,True
INV-005799,SUB-00442,CUST-0413,2024-01-27,2024-01-27,2024-02-25,399,0,399.0,paid,True
INV-005800,SUB-00442,CUST-0413,2024-02-26,2024-02-26,2024-03-26,399,0,399.0,paid,True
INV-005801,SUB-00442,CUST-0413,2024-03-27,2024-03-27,2024-04-25,399,0,399.0,paid,True
INV-005802,SUB-00442,CUST-0413,2024-04-26,2024-04-26,2024-05-25,399,0,399.0,paid,True
INV-005803,SUB-00442,CUST-0413,2024-05-26,2024-05-26,2024-06-24,399,0,399.0,paid,True
INV-005804,SUB-00442,CUST-0413,2024-06-25,2024-06-25,2024-07-24,399,0,399.0,paid,True
INV-005805,SUB-00442,CUST-0413,,2024-07-25,2024-08-23,399,0,399.0,paid,True
INV-005806,SUB-00442,CUST-0413,2024-08-24,2024-08-24,2024-09-22,399,0,399.0,paid,True
INV-005807,SUB-00442,CUST-0413,2024-09-23,2024-09-23,2024-10-22,399,0,399.0,paid,True
INV-005808,SUB-00442,CUST-0413,2024-10-23,2024-10-23,2024-11-21,399,0,399.0,paid,True
INV-005809,SUB-00442,CUST-0413,2024-11-22,2024-11-22,2024-12-21,399,0,399.0,paid,True
INV-005810,SUB-00442,CUST-0413,2024-12-22,2024-12-22,2025-01-20,399,0,399.0,paid,True
INV-005811,SUB-00442,CUST-0413,2025-01-21,2025-01-21,2025-02-19,399,0,399.0,paid,True
INV-005812,SUB-00442,CUST-0413,2025-02-20,2025-02-20,2025-03-21,399,0,399.0,paid,True
INV-005813,SUB-00442,CUST-0413,2025-03-22,2025-03-22,2025-04-20,399,0,399.0,paid,True
INV-005814,SUB-00442,CUST-0413,2025-04-21,2025-04-21,2025-05-20,399,0,399.0,paid,True
INV-005815,SUB-00442,CUST-0413,2025-05-21,2025-05-21,2025-06-19,399,0,399.0,paid,True
INV-005816,SUB-00442,CUST-0413,2025-06-20,2025-06-20,2025-07-19,399,0,399.0,paid,True
INV-005817,SUB-00442,CUST-0413,2025-07-20,2025-07-20,2025-08-18,399,0,399.0,paid,True
INV-005818,SUB-00443,CUST-0414,2024-08-21,2024-08-21,2024-09-19,249,0,249.0,paid,False
INV-005819,SUB-00443,CUST-0414,2024-09-20,2024-09-20,2024-10-19,249,0,249.0,paid,True
INV-005820,SUB-00443,CUST-0414,2024-10-20,2024-10-20,2024-11-18,249,0,249.0,paid,True
INV-005821,SUB-00443,CUST-0414,2024-11-19,2024-11-19,2024-12-18,249,0,249.0,paid,True
INV-005822,SUB-00443,CUST-0414,2024-12-19,2024-12-19,2025-01-17,249,0,249.0,paid,True
INV-005823,SUB-00443,CUST-0414,2025-01-18,2025-01-18,2025-02-16,249,0,249.0,paid,True
INV-005824,SUB-00443,CUST-0414,2025-02-17,2025-02-17,2025-03-18,249,0,249.0,paid,True
INV-005825,SUB-00443,CUST-0414,2025-03-19,2025-03-19,2025-04-17,249,0,249.0,paid,True
INV-005826,SUB-00443,CUST-0414,2025-04-18,2025-04-18,2025-05-17,249,0,249.0,paid,True
INV-005827,SUB-00443,CUST-0414,2025-05-18,2025-05-18,2025-06-16,249,0,249.0,paid,True
INV-005828,SUB-00443,CUST-0414,2025-06-17,2025-06-17,2025-07-16,249,0,249.0,paid,True
INV-005829,SUB-00443,CUST-0414,2025-07-17,2025-07-17,2025-08-15,249,0,249.0,paid,True
INV-005830,SUB-00443,CUST-0414,2025-08-16,2025-08-16,2025-09-14,249,0,249.0,paid,True
INV-005831,SUB-00443,CUST-0414,2025-09-15,2025-09-15,2025-10-14,249,0,249.0,paid,True
INV-005832,SUB-00443,CUST-0414,2025-10-15,2025-10-15,2025-11-13,249,0,249.0,paid,True
INV-005833,SUB-00443,CUST-0414,2025-11-14,2025-11-14,2025-12-13,249,0,249.0,paid,True
INV-005834,SUB-00443,CUST-0414,2025-12-14,2025-12-14,2026-01-12,249,0,249.0,paid,True
INV-005835,SUB-00443,CUST-0414,2026-01-13,2026-01-13,2026-02-11,249,0,249.0,paid,True
INV-005836,SUB-00443,CUST-0414,2026-02-12,2026-02-12,2026-03-13,249,0,249.0,paid,True
INV-005837,SUB-00443,CUST-0414,2026-03-14,2026-03-14,2026-04-12,249,0,249.0,paid,True
INV-005838,SUB-00444,CUST-0415,2024-08-18,2024-08-18,2024-09-16,19,0,19.0,paid,False
INV-005839,SUB-00444,CUST-0415,2024-09-17,2024-09-17,2024-10-16,19,0,19.0,paid,True
INV-005840,SUB-00444,CUST-0415,2024-10-17,2024-10-17,2024-11-15,19,0,19.0,paid,True
INV-005841,SUB-00444,CUST-0415,2024-11-16,2024-11-16,2024-12-15,19,0,19.0,paid,True
INV-005842,SUB-00444,CUST-0415,2024-12-16,2024-12-16,2025-01-14,19,0,19.0,paid,True
INV-005843,SUB-00444,CUST-0415,2025-01-15,2025-01-15,2025-02-13,19,0,19.0,paid,True
INV-005844,SUB-00444,CUST-0415,2025-02-14,2025-02-14,2025-03-15,19,0,19.0,paid,True
INV-005845,SUB-00444,CUST-0415,2025-03-16,2025-03-16,2025-04-14,19,0,19.0,paid,True
INV-005846,SUB-00444,CUST-0415,2025-04-15,2025-04-15,2025-05-14,19,0,19.0,paid,True
INV-005847,SUB-00444,CUST-0415,2025-05-15,2025-05-15,2025-06-13,19,0,19.0,paid,True
INV-005848,SUB-00444,CUST-0415,2025-06-14,2025-06-14,2025-07-13,19,0,19.0,paid,True
INV-005849,SUB-00444,CUST-0415,2025-07-14,2025-07-14,2025-08-12,19,0,19.0,paid,True
INV-005850,SUB-00444,CUST-0415,2025-08-13,2025-08-13,2025-09-11,19,0,19.0,paid,True
INV-005851,SUB-00445,CUST-0416,2023-04-02,2023-04-02,2023-05-01,249,0,249.0,paid,False
INV-005852,SUB-00445,CUST-0416,2023-05-02,2023-05-02,2023-05-31,249,0,249.0,paid,True
INV-005853,SUB-00445,CUST-0416,2023-06-01,2023-06-01,2023-06-30,249,0,249.0,paid,True
INV-005854,SUB-00445,CUST-0416,2023-07-01,2023-07-01,2023-07-30,249,0,249.0,paid,True
INV-005855,SUB-00445,CUST-0416,2023-07-31,2023-07-31,2023-08-29,249,0,249.0,paid,True
INV-005856,SUB-00445,CUST-0416,2023-08-30,2023-08-30,2023-09-28,249,0,249.0,paid,True
INV-005857,SUB-00445,CUST-0416,2023-09-29,2023-09-29,2023-10-28,249,0,249.0,paid,True
INV-005858,SUB-00445,CUST-0416,2023-10-29,2023-10-29,2023-11-27,249,0,249.0,paid,True
INV-005859,SUB-00445,CUST-0416,2023-11-28,2023-11-28,2023-12-27,249,0,249.0,paid,True
INV-005860,SUB-00445,CUST-0416,2023-12-28,2023-12-28,2024-01-26,249,0,249.0,paid,True
INV-005861,SUB-00445,CUST-0416,2024-01-27,2024-01-27,2024-02-25,249,0,249.0,paid,True
INV-005862,SUB-00445,CUST-0416,2024-02-26,2024-02-26,2024-03-26,249,0,249.0,paid,True
INV-005863,SUB-00445,CUST-0416,2024-03-27,2024-03-27,2024-04-25,249,0,249.0,paid,True
INV-005864,SUB-00445,CUST-0416,2024-04-26,2024-04-26,2024-05-25,249,0,249.0,failed,True
INV-005865,SUB-00445,CUST-0416,2024-05-26,2024-05-26,2024-06-24,249,0,249.0,refunded,True
INV-005866,SUB-00445,CUST-0416,2024-06-25,2024-06-25,2024-07-24,249,0,249.0,paid,True
INV-005867,SUB-00445,CUST-0416,2024-07-25,2024-07-25,2024-08-23,249,0,249.0,paid,True
INV-005868,SUB-00445,CUST-0416,2024-08-24,2024-08-24,2024-09-22,249,0,249.0,paid,True
INV-005869,SUB-00445,CUST-0416,2024-09-23,2024-09-23,2024-10-22,249,0,249.0,paid,True
INV-005870,SUB-00445,CUST-0416,2024-10-23,2024-10-23,2024-11-21,249,0,249.0,paid,True
INV-005871,SUB-00445,CUST-0416,2024-11-22,2024-11-22,2024-12-21,249,0,249.0,paid,True
INV-005872,SUB-00445,CUST-0416,2024-12-22,2024-12-22,2025-01-20,249,0,249.0,paid,True
INV-005873,SUB-00445,CUST-0416,2025-01-21,2025-01-21,2025-02-19,249,0,249.0,paid,True
INV-005874,SUB-00445,CUST-0416,2025-02-20,2025-02-20,2025-03-21,249,0,249.0,paid,True
INV-005875,SUB-00446,CUST-0417,2024-10-02,2024-10-02,2024-10-31,1999,0,1999.0,paid,False
INV-005876,SUB-00446,CUST-0417,2024-11-01,2024-11-01,2024-11-30,1999,0,1999.0,paid,True
INV-005877,SUB-00446,CUST-0417,2024-12-01,2024-12-01,2024-12-30,1999,0,1999.0,paid,True
INV-005878,SUB-00446,CUST-0417,2024-12-31,2024-12-31,2025-01-29,1999,0,1999.0,paid,True
INV-005879,SUB-00446,CUST-0417,2025-01-30,2025-01-30,2025-02-28,1999,0,1999.0,paid,True
INV-005880,SUB-00446,CUST-0417,2025-03-01,2025-03-01,2025-03-30,1999,0,1999.0,paid,True
INV-005881,SUB-00446,CUST-0417,2025-03-31,2025-03-31,2025-04-29,1999,0,1999.0,paid,True
INV-005882,SUB-00446,CUST-0417,2025-04-30,2025-04-30,2025-05-29,1999,0,1999.0,paid,True
INV-005883,SUB-00446,CUST-0417,2025-05-30,2025-05-30,2025-06-28,1999,0,1999.0,paid,True
INV-005884,SUB-00446,CUST-0417,2025-06-29,2025-06-29,2025-07-28,1999,0,1999.0,paid,True
INV-005885,SUB-00446,CUST-0417,2025-07-29,2025-07-29,2025-08-27,1999,0,1999.0,paid,True
INV-005886,SUB-00446,CUST-0417,2025-08-28,2025-08-28,2025-09-26,1999,0,1999.0,paid,True
INV-005887,SUB-00446,CUST-0417,2025-09-27,2025-09-27,2025-10-26,1999,0,1999.0,paid,True
INV-005888,SUB-00446,CUST-0417,2025-10-27,2025-10-27,2025-11-25,1999,0,1999.0,paid,True
INV-005889,SUB-00446,CUST-0417,2025-11-26,2025-11-26,2025-12-25,1999,0,1999.0,paid,True
INV-005890,SUB-00446,CUST-0417,2025-12-26,2025-12-26,2026-01-24,1999,0,1999.0,paid,True
INV-005891,SUB-00446,CUST-0417,2026-01-25,2026-01-25,2026-02-23,1999,0,1999.0,paid,True
INV-005892,SUB-00446,CUST-0417,2026-02-24,2026-02-24,2026-03-25,1999,0,1999.0,paid,True
INV-005893,SUB-00446,CUST-0417,2026-03-26,2026-03-26,2026-04-24,1999,0,1999.0,paid,True
INV-005894,SUB-00447,CUST-0418,2023-04-20,2023-04-20,2023-05-19,249,0,249.0,paid,False
INV-005895,SUB-00447,CUST-0418,2023-05-20,2023-05-20,2023-06-18,249,0,249.0,paid,True
INV-005896,SUB-00447,CUST-0418,2023-06-19,2023-06-19,2023-07-18,249,0,249.0,paid,True
INV-005897,SUB-00447,CUST-0418,2023-07-19,2023-07-19,2023-08-17,249,0,249.0,paid,True
INV-005898,SUB-00447,CUST-0418,2023-08-18,2023-08-18,2023-09-16,249,0,249.0,paid,True
INV-005899,SUB-00447,CUST-0418,2023-09-17,2023-09-17,2023-10-16,249,0,249.0,paid,True
INV-005900,SUB-00447,CUST-0418,2023-10-17,2023-10-17,2023-11-15,249,0,249.0,failed,True
INV-005901,SUB-00447,CUST-0418,2023-11-16,2023-11-16,2023-12-15,249,0,249.0,paid,True
INV-005902,SUB-00447,CUST-0418,2023-12-16,2023-12-16,2024-01-14,249,0,249.0,paid,True
INV-005903,SUB-00447,CUST-0418,2024-01-15,2024-01-15,2024-02-13,249,0,249.0,paid,True
INV-005904,SUB-00447,CUST-0418,2024-02-14,2024-02-14,2024-03-14,249,0,249.0,paid,True
INV-005905,SUB-00447,CUST-0418,2024-03-15,2024-03-15,2024-04-13,249,0,249.0,paid,True
INV-005906,SUB-00447,CUST-0418,2024-04-14,2024-04-14,2024-05-13,249,0,249.0,paid,True
INV-005907,SUB-00447,CUST-0418,2024-05-14,2024-05-14,2024-06-12,249,0,249.0,paid,True
INV-005908,SUB-00447,CUST-0418,2024-06-13,2024-06-13,2024-07-12,249,0,249.0,paid,True
INV-005909,SUB-00447,CUST-0418,2024-07-13,2024-07-13,2024-08-11,249,0,249.0,paid,True
INV-005910,SUB-00447,CUST-0418,2024-08-12,2024-08-12,2024-09-10,249,0,249.0,paid,True
INV-005911,SUB-00447,CUST-0418,2024-09-11,2024-09-11,2024-10-10,249,0,249.0,paid,True
INV-005912,SUB-00447,CUST-0418,2024-10-11,2024-10-11,2024-11-09,249,0,249.0,paid,True
INV-005913,SUB-00447,CUST-0418,2024-11-10,2024-11-10,2024-12-09,249,0,249.0,paid,True
INV-005914,SUB-00447,CUST-0418,2024-12-10,2024-12-10,2025-01-08,249,0,249.0,paid,True
INV-005915,SUB-00447,CUST-0418,2025-01-09,2025-01-09,2025-02-07,249,0,249.0,paid,True
INV-005916,SUB-00447,CUST-0418,2025-02-08,2025-02-08,2025-03-09,249,0,249.0,paid,True
INV-005917,SUB-00447,CUST-0418,2025-03-10,2025-03-10,2025-04-08,249,0,249.0,paid,True
INV-005918,SUB-00448,CUST-0419,2024-03-25,2024-03-25,2024-04-23,1999,0,1999.0,paid,False
INV-005919,SUB-00448,CUST-0419,2024-04-24,2024-04-24,2024-05-23,1999,0,1999.0,paid,True
INV-005920,SUB-00448,CUST-0419,2024-05-24,2024-05-24,2024-06-22,1999,0,1999.0,paid,True
INV-005921,SUB-00448,CUST-0419,2024-06-23,2024-06-23,2024-07-22,1999,0,1999.0,paid,True
INV-005922,SUB-00448,CUST-0419,2024-07-23,2024-07-23,2024-08-21,1999,0,1999.0,paid,True
INV-005923,SUB-00448,CUST-0419,2024-08-22,2024-08-22,2024-09-20,1999,0,1999.0,refunded,True
INV-005924,SUB-00448,CUST-0419,2024-09-21,2024-09-21,2024-10-20,1999,0,1999.0,paid,True
INV-005925,SUB-00448,CUST-0419,2024-10-21,2024-10-21,2024-11-19,1999,0,1999.0,paid,True
INV-005926,SUB-00448,CUST-0419,2024-11-20,2024-11-20,2024-12-19,1999,0,1999.0,paid,True
INV-005927,SUB-00448,CUST-0419,2024-12-20,2024-12-20,2025-01-18,1999,0,1999.0,paid,True
INV-005928,SUB-00449,CUST-0420,2023-09-14,2023-09-14,2023-10-13,1999,99,19.99,paid,False
INV-005929,SUB-00449,CUST-0420,2023-10-14,2023-10-14,2023-11-12,1999,0,1999.0,failed,True
INV-005930,SUB-00449,CUST-0420,2023-11-13,2023-11-13,2023-12-12,1999,0,1999.0,paid,True
INV-005931,SUB-00449,CUST-0420,2023-12-13,2023-12-13,2024-01-11,1999,0,1999.0,paid,True
INV-005932,SUB-00449,CUST-0420,2024-01-12,2024-01-12,2024-02-10,1999,0,1999.0,paid,True
INV-005933,SUB-00449,CUST-0420,2024-02-11,2024-02-11,2024-03-11,1999,0,1999.0,paid,True
INV-005934,SUB-00449,CUST-0420,2024-03-12,2024-03-12,2024-04-10,1999,0,1999.0,failed,True
INV-005935,SUB-00449,CUST-0420,2024-04-11,2024-04-11,2024-05-10,1999,0,1999.0,paid,True
INV-005936,SUB-00449,CUST-0420,2024-05-11,2024-05-11,2024-06-09,1999,0,1999.0,paid,True
INV-005937,SUB-00449,CUST-0420,2024-06-10,2024-06-10,2024-07-09,1999,0,1999.0,paid,True
INV-005938,SUB-00449,CUST-0420,2024-07-10,2024-07-10,2024-08-08,1999,0,1999.0,paid,True
INV-005939,SUB-00449,CUST-0420,2024-08-09,2024-08-09,2024-09-07,1999,0,1999.0,paid,True
INV-005940,SUB-00449,CUST-0420,2024-09-08,2024-09-08,2024-10-07,1999,0,1999.0,paid,True
INV-005941,SUB-00449,CUST-0420,2024-10-08,2024-10-08,2024-11-06,1999,0,1999.0,paid,True
INV-005942,SUB-00449,CUST-0420,2024-11-07,2024-11-07,2024-12-06,1999,0,1999.0,paid,True
INV-005943,SUB-00449,CUST-0420,,2024-12-07,2025-01-05,1999,0,1999.0,paid,True
INV-005944,SUB-00449,CUST-0420,2025-01-06,2025-01-06,2025-02-04,1999,0,1999.0,paid,True
INV-005945,SUB-00449,CUST-0420,2025-02-05,2025-02-05,2025-03-06,1999,0,1999.0,paid,True
INV-005946,SUB-00449,CUST-0420,2025-03-07,2025-03-07,2025-04-05,1999,0,1999.0,paid,True
INV-005947,SUB-00449,CUST-0420,2025-04-06,2025-04-06,2025-05-05,1999,0,1999.0,paid,True
INV-005948,SUB-00449,CUST-0420,2025-05-06,2025-05-06,2025-06-04,1999,0,1999.0,paid,True
INV-005949,SUB-00449,CUST-0420,2025-06-05,2025-06-05,2025-07-04,1999,0,1999.0,paid,True
INV-005950,SUB-00449,CUST-0420,2025-07-05,2025-07-05,2025-08-03,1999,0,1999.0,paid,True
INV-005951,SUB-00449,CUST-0420,2025-08-04,2025-08-04,2025-09-02,1999,0,1999.0,paid,True
INV-005952,SUB-00450,CUST-0421,2024-07-09,2024-07-09,2025-07-08,144000,0,144000.0,paid,False
INV-005953,SUB-00450,CUST-0421,2025-07-09,2025-07-09,2026-07-08,144000,0,144000.0,paid,True
INV-005954,SUB-00451,CUST-0422,2024-04-24,2024-04-24,2024-05-23,1999,0,1999.0,paid,False
INV-005955,SUB-00451,CUST-0422,2024-05-24,2024-05-24,2024-06-22,1999,0,1999.0,paid,True
INV-005956,SUB-00451,CUST-0422,2024-06-23,2024-06-23,2024-07-22,1999,0,1999.0,paid,True
INV-005957,SUB-00451,CUST-0422,2024-07-23,2024-07-23,2024-08-21,1999,0,1999.0,paid,True
INV-005958,SUB-00451,CUST-0422,2024-08-22,2024-08-22,2024-09-20,1999,0,1999.0,failed,True
INV-005959,SUB-00451,CUST-0422,2024-09-21,2024-09-21,2024-10-20,1999,0,1999.0,paid,True
INV-005960,SUB-00451,CUST-0422,2024-10-21,2024-10-21,2024-11-19,1999,0,1999.0,paid,True
INV-005961,SUB-00451,CUST-0422,2024-11-20,2024-11-20,2024-12-19,1999,0,1999.0,paid,True
INV-005962,SUB-00451,CUST-0422,2024-12-20,2024-12-20,2025-01-18,1999,0,1999.0,paid,True
INV-005963,SUB-00451,CUST-0422,2025-01-19,2025-01-19,2025-02-17,1999,0,1999.0,paid,True
INV-005964,SUB-00451,CUST-0422,2025-02-18,2025-02-18,2025-03-19,1999,0,1999.0,paid,True
INV-005965,SUB-00451,CUST-0422,2025-03-20,2025-03-20,2025-04-18,1999,0,1999.0,paid,True
INV-005966,SUB-00451,CUST-0422,2025-04-19,2025-04-19,2025-05-18,1999,0,1999.0,paid,True
INV-005967,SUB-00451,CUST-0422,2025-05-19,2025-05-19,2025-06-17,1999,0,1999.0,paid,True
INV-005968,SUB-00451,CUST-0422,2025-06-18,2025-06-18,2025-07-17,1999,0,1999.0,paid,True
INV-005969,SUB-00451,CUST-0422,2025-07-18,2025-07-18,2025-08-16,1999,0,1999.0,paid,True
INV-005970,SUB-00451,CUST-0422,2025-08-17,2025-08-17,2025-09-15,1999,0,1999.0,paid,True
INV-005971,SUB-00451,CUST-0422,2025-09-16,2025-09-16,2025-10-15,1999,0,1999.0,paid,True
INV-005972,SUB-00451,CUST-0422,2025-10-16,2025-10-16,2025-11-14,1999,0,1999.0,paid,True
INV-005973,SUB-00451,CUST-0422,2025-11-15,2025-11-15,2025-12-14,1999,0,1999.0,paid,True
INV-005974,SUB-00451,CUST-0422,2025-12-15,2025-12-15,2026-01-13,1999,0,1999.0,paid,True
INV-005975,SUB-00451,CUST-0422,2026-01-14,2026-01-14,2026-02-12,1999,0,1999.0,paid,True
INV-005976,SUB-00451,CUST-0422,2026-02-13,2026-02-13,2026-03-14,1999,0,1999.0,paid,True
INV-005977,SUB-00451,CUST-0422,2026-03-15,2026-03-15,2026-04-13,1999,0,1999.0,paid,True
INV-005978,SUB-00452,CUST-0423,2023-06-08,2023-06-08,2024-06-06,2988,0,2988.0,paid,False
INV-005979,SUB-00452,CUST-0423,2024-06-07,2024-06-07,2025-06-06,2988,0,2988.0,paid,True
INV-005980,SUB-00452,CUST-0423,2025-06-07,2025-06-07,2026-06-06,2988,0,2988.0,paid,True
INV-005981,SUB-00453,CUST-0424,2024-10-15,2024-10-15,2024-11-13,1999,0,1999.0,paid,False
INV-005982,SUB-00453,CUST-0424,2024-11-14,2024-11-14,2024-12-13,1999,0,1999.0,paid,True
INV-005983,SUB-00453,CUST-0424,2024-12-14,2024-12-14,2025-01-12,1999,0,1999.0,paid,True
INV-005984,SUB-00453,CUST-0424,2025-01-13,2025-01-13,2025-02-11,1999,0,1999.0,paid,True
INV-005985,SUB-00453,CUST-0424,2025-02-12,2025-02-12,2025-03-13,1999,0,1999.0,paid,True
INV-005986,SUB-00453,CUST-0424,2025-03-14,2025-03-14,2025-04-12,1999,0,1999.0,paid,True
INV-005987,SUB-00453,CUST-0424,2025-04-13,2025-04-13,2025-05-12,1999,0,1999.0,paid,True
INV-005988,SUB-00453,CUST-0424,2025-05-13,2025-05-13,2025-06-11,1999,0,1999.0,paid,True
INV-005989,SUB-00453,CUST-0424,2025-06-12,2025-06-12,2025-07-11,1999,0,1999.0,paid,True
INV-005990,SUB-00453,CUST-0424,2025-07-12,2025-07-12,2025-08-10,1999,0,1999.0,paid,True
INV-005991,SUB-00453,CUST-0424,2025-08-11,2025-08-11,2025-09-09,1999,0,1999.0,refunded,True
INV-005992,SUB-00453,CUST-0424,2025-09-10,2025-09-10,2025-10-09,1999,0,1999.0,paid,True
INV-005993,SUB-00453,CUST-0424,2025-10-10,2025-10-10,2025-11-08,1999,0,1999.0,paid,True
INV-005994,SUB-00453,CUST-0424,2025-11-09,2025-11-09,2025-12-08,1999,0,1999.0,paid,True
INV-005995,SUB-00453,CUST-0424,,2025-12-09,2026-01-07,1999,0,1999.0,paid,True
INV-005996,SUB-00453,CUST-0424,2026-01-08,2026-01-08,2026-02-06,1999,0,1999.0,paid,True
INV-005997,SUB-00453,CUST-0424,2026-02-07,2026-02-07,2026-03-08,1999,0,1999.0,paid,True
INV-005998,SUB-00453,CUST-0424,2026-03-09,2026-03-09,2026-04-07,1999,0,1999.0,paid,True
INV-005999,SUB-00454,CUST-0425,2024-01-08,2024-01-08,2024-02-06,19,0,19.0,paid,False
INV-006000,SUB-00454,CUST-0425,2024-02-07,2024-02-07,2024-03-07,19,0,19.0,paid,True
INV-006001,SUB-00454,CUST-0425,2024-03-08,2024-03-08,2024-04-06,19,0,19.0,paid,True
INV-006002,SUB-00454,CUST-0425,2024-04-07,2024-04-07,2024-05-06,19,0,19.0,paid,True
INV-006003,SUB-00454,CUST-0425,2024-05-07,2024-05-07,2024-06-05,19,0,19.0,paid,True
INV-006004,SUB-00454,CUST-0425,2024-06-06,2024-06-06,2024-07-05,19,0,19.0,paid,True
INV-006005,SUB-00454,CUST-0425,2024-07-06,2024-07-06,2024-08-04,19,0,19.0,paid,True
INV-006006,SUB-00454,CUST-0425,2024-08-05,2024-08-05,2024-09-03,19,0,19.0,paid,True
INV-006007,SUB-00454,CUST-0425,2024-09-04,2024-09-04,2024-10-03,19,0,19.0,paid,True
INV-006008,SUB-00454,CUST-0425,2024-10-04,2024-10-04,2024-11-02,19,0,19.0,paid,True
INV-006009,SUB-00454,CUST-0425,2024-11-03,2024-11-03,2024-12-02,19,0,19.0,paid,True
INV-006010,SUB-00454,CUST-0425,2024-12-03,2024-12-03,2025-01-01,19,0,19.0,paid,True
INV-006011,SUB-00454,CUST-0425,2025-01-02,2025-01-02,2025-01-31,19,0,19.0,paid,True
INV-006012,SUB-00454,CUST-0425,2025-02-01,2025-02-01,2025-03-02,19,0,19.0,paid,True
INV-006013,SUB-00454,CUST-0425,2025-03-03,2025-03-03,2025-04-01,19,0,19.0,paid,True
INV-006014,SUB-00454,CUST-0425,2025-04-02,2025-04-02,2025-05-01,19,0,19.0,paid,True
INV-006015,SUB-00454,CUST-0425,2025-05-02,2025-05-02,2025-05-31,19,0,19.0,paid,True
INV-006016,SUB-00455,CUST-0426,2024-07-05,2024-07-05,2024-08-03,99,0,99.0,paid,False
INV-006017,SUB-00455,CUST-0426,2024-08-04,2024-08-04,2024-09-02,99,0,99.0,paid,True
INV-006018,SUB-00455,CUST-0426,2024-09-03,2024-09-03,2024-10-02,99,0,99.0,paid,True
INV-006019,SUB-00455,CUST-0426,2024-10-03,2024-10-03,2024-11-01,99,0,99.0,paid,True
INV-006020,SUB-00455,CUST-0426,2024-11-02,2024-11-02,2024-12-01,99,0,99.0,paid,True
INV-006021,SUB-00455,CUST-0426,2024-12-02,2024-12-02,2024-12-31,99,0,99.0,paid,True
INV-006022,SUB-00455,CUST-0426,2025-01-01,2025-01-01,2025-01-30,99,0,99.0,paid,True
INV-006023,SUB-00455,CUST-0426,2025-01-31,2025-01-31,2025-03-01,99,0,99.0,paid,True
INV-006024,SUB-00455,CUST-0426,2025-03-02,2025-03-02,2025-03-31,99,0,99.0,paid,True
INV-006025,SUB-00455,CUST-0426,2025-04-01,2025-04-01,2025-04-30,99,0,99.0,paid,True
INV-006026,SUB-00456,CUST-0427,2023-06-07,2023-06-07,2023-07-06,12000,0,12000.0,paid,False
INV-006027,SUB-00456,CUST-0427,2023-07-07,2023-07-07,2023-08-05,12000,0,12000.0,paid,True
INV-006028,SUB-00456,CUST-0427,2023-08-06,2023-08-06,2023-09-04,12000,0,12000.0,paid,True
INV-006029,SUB-00456,CUST-0427,2023-09-05,2023-09-05,2023-10-04,12000,0,12000.0,paid,True
INV-006030,SUB-00456,CUST-0427,2023-10-05,2023-10-05,2023-11-03,12000,0,12000.0,paid,True
INV-006031,SUB-00456,CUST-0427,2023-11-04,2023-11-04,2023-12-03,12000,0,12000.0,paid,True
INV-006032,SUB-00456,CUST-0427,2023-12-04,2023-12-04,2024-01-02,12000,0,12000.0,paid,True
INV-006033,SUB-00456,CUST-0427,2024-01-03,2024-01-03,2024-02-01,12000,0,12000.0,paid,True
INV-006034,SUB-00456,CUST-0427,2024-02-02,2024-02-02,2024-03-02,12000,0,12000.0,paid,True
INV-006035,SUB-00456,CUST-0427,2024-03-03,2024-03-03,2024-04-01,12000,0,12000.0,paid,True
INV-006036,SUB-00456,CUST-0427,2024-04-02,2024-04-02,2024-05-01,12000,0,12000.0,paid,True
INV-006037,SUB-00456,CUST-0427,2024-05-02,2024-05-02,2024-05-31,12000,0,12000.0,paid,True
INV-006038,SUB-00456,CUST-0427,2024-06-01,2024-06-01,2024-06-30,12000,0,12000.0,paid,True
INV-006039,SUB-00456,CUST-0427,2024-07-01,2024-07-01,2024-07-30,12000,0,12000.0,paid,True
INV-006040,SUB-00456,CUST-0427,2024-07-31,2024-07-31,2024-08-29,12000,0,12000.0,paid,True
INV-006041,SUB-00456,CUST-0427,2024-08-30,2024-08-30,2024-09-28,12000,0,12000.0,paid,True
INV-006042,SUB-00456,CUST-0427,2024-09-29,2024-09-29,2024-10-28,12000,0,12000.0,failed,True
INV-006043,SUB-00456,CUST-0427,2024-10-29,2024-10-29,2024-11-27,12000,0,12000.0,paid,True
INV-006044,SUB-00456,CUST-0427,2024-11-28,2024-11-28,2024-12-27,12000,0,12000.0,paid,True
INV-006045,SUB-00456,CUST-0427,2024-12-28,2024-12-28,2025-01-26,12000,0,12000.0,paid,True
INV-006046,SUB-00456,CUST-0427,2025-01-27,2025-01-27,2025-02-25,12000,0,12000.0,paid,True
INV-006047,SUB-00456,CUST-0427,2025-02-26,2025-02-26,2025-03-27,12000,0,12000.0,paid,True
INV-006048,SUB-00456,CUST-0427,2025-03-28,2025-03-28,2025-04-26,12000,0,12000.0,paid,True
INV-006049,SUB-00456,CUST-0427,2025-04-27,2025-04-27,2025-05-26,12000,0,12000.0,paid,True
